timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
131374.428326,120.0,0.0505,0.24141,0.88611,0.31016,0.80972,0.35078,0.67778,0.36172,0.56528,0.37344,0.48333,0.28984,0.53333,0.30078,0.40694,0.30469,0.32639,0.30703,0.25556,0.23906,0.52778,0.23281,0.38611,0.22969,0.29444,0.22656,0.21667,0.19453,0.55417,0.17578,0.42083,0.16641,0.33611,0.15937,0.25972,0.15234,0.60556,0.12031,0.51389,0.09922,0.45000,0.08125,0.38333,0.31068,0.77066,0.9994,0.18803,1.00000,0.4906,0.21832,0.81037,0.9295,0.22424,0.90934,0.24141,0.88611,233.74,0.9802,live,0.0355,0.0233,33.53,1441.87
131374.503107,120.0,0.2013,0.24688,0.87500,0.31484,0.80000,0.35547,0.66944,0.36641,0.56111,0.37734,0.48056,0.29531,0.52917,0.30625,0.40694,0.31094,0.32778,0.31328,0.25972,0.24688,0.52500,0.24063,0.38472,0.23828,0.29583,0.23438,0.22083,0.20234,0.55000,0.18438,0.41944,0.17578,0.33611,0.16875,0.26250,0.16172,0.59861,0.13047,0.50833,0.11016,0.44583,0.09297,0.38194,0.31752,0.77474,0.9994,0.18382,1.00000,0.4931,0.23512,0.81047,0.9322,0.22877,0.90247,0.24688,0.87500,228.41,0.9800,live,0.0355,0.0256,36.72,1433.30
131374.562607,120.0,0.3195,0.25156,0.86250,0.31953,0.78889,0.35938,0.66250,0.36953,0.55694,0.38203,0.48056,0.29922,0.52778,0.31094,0.40694,0.31719,0.33194,0.32031,0.26528,0.25234,0.52222,0.24766,0.38611,0.24531,0.29861,0.24219,0.22639,0.21016,0.54583,0.19297,0.41806,0.18516,0.33750,0.17891,0.26667,0.17031,0.59167,0.13984,0.50417,0.12031,0.44306,0.10391,0.38056,0.31704,0.77029,0.9995,0.18459,1.00000,0.4900,0.24442,0.81840,0.9340,0.23332,0.89448,0.25156,0.86250,221.47,0.9811,live,0.0355,0.0292,41.42,1420.77
131374.628540,120.0,0.4503,0.25625,0.85278,0.32266,0.78056,0.36172,0.65694,0.37266,0.55417,0.38438,0.48056,0.30312,0.52500,0.31562,0.40694,0.32109,0.33194,0.32422,0.26806,0.25703,0.51944,0.25312,0.38472,0.25156,0.30000,0.24844,0.22917,0.21641,0.54167,0.20078,0.41667,0.19297,0.33750,0.18750,0.26944,0.17813,0.58611,0.14844,0.50139,0.13047,0.44167,0.11563,0.38194,0.31886,0.77076,0.9995,0.18480,1.00000,0.5040,0.24305,0.82087,0.9358,0.23791,0.88614,0.25625,0.85278,216.48,0.9829,live,0.0355,0.0332,46.71,1406.14
131374.696088,120.0,0.5870,0.25938,0.84306,0.32500,0.77222,0.36328,0.65139,0.37500,0.55139,0.38594,0.47917,0.30625,0.51944,0.31797,0.40556,0.32422,0.33333,0.32812,0.27083,0.26172,0.51389,0.25781,0.38472,0.25703,0.30278,0.25469,0.23333,0.22187,0.53611,0.20703,0.41528,0.20000,0.33889,0.19531,0.27083,0.18438,0.58056,0.15625,0.49861,0.13828,0.44028,0.12422,0.38056,0.32127,0.77966,0.9995,0.16946,1.00000,0.5094,0.24857,0.82098,0.9380,0.24220,0.87752,0.25938,0.84306,212.92,0.9825,live,0.0355,0.0375,52.14,1390.71
131374.761764,120.0,0.7170,0.26172,0.83333,0.32500,0.76528,0.36328,0.65139,0.37500,0.55417,0.38672,0.48056,0.30625,0.51944,0.31953,0.40694,0.32578,0.33611,0.32891,0.27500,0.26328,0.51389,0.26016,0.38611,0.25859,0.30417,0.25625,0.23611,0.22422,0.53472,0.21016,0.41667,0.20391,0.34167,0.19844,0.27639,0.18828,0.57639,0.16094,0.49583,0.14375,0.43889,0.12969,0.38194,0.32121,0.77846,0.9996,0.16978,1.00000,0.5143,0.25080,0.80749,0.9395,0.24611,0.86868,0.26172,0.83333,206.77,0.9825,live,0.0355,0.0437,59.99,1372.70
131374.828828,120.0,0.8515,0.26406,0.82778,0.32734,0.75972,0.36484,0.64861,0.37500,0.55278,0.38672,0.47917,0.30859,0.51806,0.32109,0.40833,0.32734,0.33889,0.33125,0.27778,0.26562,0.51250,0.26328,0.38611,0.26172,0.30694,0.25938,0.24028,0.22812,0.53333,0.21406,0.41667,0.20781,0.34306,0.20312,0.27917,0.19219,0.57500,0.16484,0.49583,0.14844,0.44028,0.13437,0.38333,0.32354,0.77806,0.9996,0.16620,1.00000,0.5205,0.25351,0.80711,0.9417,0.24970,0.86050,0.26406,0.82778,203.91,0.9810,live,0.0355,0.0445,60.30,1354.79
131374.895958,120.0,0.9863,0.26562,0.82361,0.32891,0.75833,0.36562,0.64583,0.37656,0.55000,0.38750,0.47917,0.31016,0.51667,0.32266,0.40833,0.32891,0.34028,0.33281,0.28056,0.26797,0.51111,0.26562,0.38750,0.26484,0.30833,0.26250,0.24167,0.23125,0.53056,0.21719,0.41667,0.21094,0.34444,0.20625,0.27917,0.19609,0.57222,0.16953,0.49444,0.15234,0.43889,0.13906,0.38333,0.32356,0.77603,0.9996,0.19736,1.00000,0.5238,0.26013,0.80724,0.9423,0.25288,0.85312,0.26562,0.82361,201.58,0.9802,live,0.0355,0.0459,61.41,1337.35
131374.961928,120.0,0.1105,0.26797,0.81806,0.33047,0.75278,0.36719,0.64306,0.37734,0.55000,0.38828,0.47917,0.31250,0.51528,0.32500,0.40972,0.33125,0.34306,0.33516,0.28333,0.27109,0.50972,0.26875,0.38889,0.26719,0.31111,0.26562,0.24444,0.23359,0.53056,0.22031,0.41806,0.21484,0.34583,0.21016,0.28194,0.19844,0.57083,0.17266,0.49306,0.15703,0.43889,0.14453,0.38333,0.32354,0.77630,0.9996,0.19040,1.00000,0.5337,0.26057,0.80873,0.9433,0.25590,0.84611,0.26797,0.81806,199.44,0.9821,live,0.0355,0.0462,60.95,1320.47
131375.029005,120.0,0.2448,0.27031,0.81528,0.33203,0.75000,0.36875,0.64028,0.37812,0.54722,0.38906,0.47778,0.31406,0.51528,0.32656,0.41111,0.33281,0.34444,0.33672,0.28611,0.27344,0.50972,0.27109,0.38889,0.27031,0.31250,0.26875,0.24583,0.23672,0.52917,0.22422,0.41806,0.21797,0.34583,0.21406,0.28194,0.20234,0.56944,0.17656,0.49167,0.16094,0.43889,0.14844,0.38333,0.32264,0.77823,0.9996,0.18834,1.00000,0.5398,0.26134,0.79910,0.9450,0.25878,0.83994,0.27031,0.81528,197.16,0.9820,live,0.0355,0.0454,59.19,1303.96
131375.096700,120.0,0.3807,0.27187,0.80972,0.33359,0.74722,0.36953,0.63750,0.37969,0.54444,0.39062,0.47778,0.31562,0.51528,0.32812,0.41111,0.33437,0.34444,0.33828,0.28750,0.27578,0.50972,0.27344,0.39028,0.27266,0.31250,0.27109,0.24722,0.23906,0.52917,0.22656,0.41806,0.22109,0.34583,0.21719,0.28333,0.20469,0.56806,0.17969,0.49167,0.16406,0.43750,0.15156,0.38333,0.32486,0.77210,0.9997,0.18332,1.00000,0.5573,0.26192,0.79383,0.9461,0.26140,0.83390,0.27187,0.80972,194.10,0.9828,live,0.0355,0.0502,64.67,1287.24
131375.162070,120.0,0.5102,0.27344,0.80556,0.33437,0.74306,0.37031,0.63611,0.38047,0.54306,0.39219,0.47639,0.31641,0.51250,0.32969,0.40833,0.33516,0.34306,0.33906,0.28611,0.27656,0.50694,0.27500,0.38750,0.27422,0.31250,0.27266,0.24861,0.24063,0.52500,0.22891,0.41528,0.22344,0.34444,0.21875,0.28194,0.20703,0.56389,0.18281,0.48750,0.16719,0.43472,0.15391,0.38056,0.32483,0.77350,0.9997,0.17196,1.00000,0.5651,0.26054,0.79344,0.9480,0.26381,0.82823,0.27344,0.80556,192.89,0.9828,live,0.0355,0.0485,61.62,1271.65
131375.228975,120.0,0.6448,0.27344,0.80139,0.33437,0.74028,0.37031,0.63194,0.38125,0.54028,0.39297,0.47361,0.31719,0.50972,0.33047,0.40556,0.33672,0.34167,0.33984,0.28472,0.27734,0.50417,0.27656,0.38611,0.27578,0.30972,0.27422,0.24722,0.24219,0.52222,0.23047,0.41111,0.22500,0.34028,0.22031,0.27917,0.20859,0.56111,0.18438,0.48333,0.16875,0.43056,0.15625,0.37639,0.32348,0.76610,0.9997,0.16420,1.00000,0.5689,0.26145,0.79070,0.9477,0.26573,0.82286,0.27344,0.80139,191.78,0.9829,live,0.0355,0.0394,49.56,1257.14
131375.296563,120.0,0.7793,0.27422,0.79722,0.33437,0.73611,0.37031,0.62917,0.38047,0.53750,0.39297,0.47361,0.31797,0.50556,0.32969,0.40278,0.33594,0.33889,0.34063,0.28333,0.27813,0.50000,0.27656,0.38333,0.27578,0.30833,0.27422,0.24444,0.24219,0.51806,0.23047,0.40972,0.22500,0.33889,0.22109,0.27778,0.20859,0.55833,0.18438,0.48056,0.16953,0.42778,0.15703,0.37361,0.32722,0.76595,0.9997,0.17213,1.00000,0.5772,0.26258,0.78934,0.9479,0.26743,0.81773,0.27422,0.79722,191.97,0.9810,live,0.0355,0.0367,45.72,1244.50
131375.362199,120.0,0.9107,0.27344,0.79722,0.33359,0.73611,0.36953,0.62917,0.37969,0.53750,0.39141,0.47222,0.31719,0.50556,0.32969,0.40278,0.33594,0.33889,0.33984,0.28194,0.27734,0.49861,0.27578,0.38333,0.27578,0.30833,0.27422,0.24444,0.24219,0.51806,0.23047,0.40833,0.22500,0.33889,0.22109,0.27639,0.20859,0.55694,0.18516,0.47917,0.16953,0.42639,0.15703,0.37222,0.32758,0.76982,0.9997,0.17214,1.00000,0.5825,0.26292,0.78686,0.9479,0.26863,0.81363,0.27344,0.79722,192.03,0.9804,live,0.0355,0.0337,41.55,1233.42
131375.429077,120.0,0.0347,0.27344,0.79583,0.33359,0.73472,0.36875,0.62778,0.37969,0.53750,0.39141,0.47222,0.31719,0.50417,0.32969,0.40139,0.33594,0.33750,0.33984,0.28194,0.27813,0.49861,0.27656,0.38194,0.27578,0.30694,0.27422,0.24444,0.24219,0.51667,0.23047,0.40833,0.22500,0.33750,0.22109,0.27639,0.20859,0.55556,0.18438,0.47917,0.16953,0.42500,0.15703,0.37083,0.32384,0.77240,0.9997,0.17065,1.00000,0.5916,0.26293,0.77653,0.9496,0.26959,0.81007,0.27344,0.79583,191.79,0.9814,live,0.0355,0.0308,37.66,1223.49
131375.496710,120.0,0.1712,0.27266,0.79583,0.33281,0.73472,0.36875,0.62778,0.37891,0.53750,0.39062,0.47222,0.31719,0.50417,0.32891,0.40139,0.33594,0.33889,0.33984,0.28194,0.27734,0.49722,0.27578,0.38194,0.27500,0.30694,0.27422,0.24444,0.24141,0.51667,0.23047,0.40694,0.22500,0.33750,0.22109,0.27500,0.20781,0.55556,0.18438,0.47778,0.16875,0.42639,0.15625,0.37222,0.32437,0.77423,0.9997,0.17189,1.00000,0.5930,0.26307,0.77686,0.9511,0.27021,0.80722,0.27266,0.79583,192.34,0.9814,live,0.0355,0.0275,33.45,1215.16
131375.562140,120.0,0.3010,0.27266,0.79583,0.33359,0.73472,0.36875,0.62778,0.37812,0.53611,0.38984,0.47222,0.31641,0.50417,0.32891,0.40278,0.33516,0.33889,0.33984,0.28333,0.27656,0.49861,0.27578,0.38194,0.27500,0.30694,0.27422,0.24444,0.24141,0.51667,0.22969,0.40833,0.22422,0.33889,0.22031,0.27639,0.20781,0.55556,0.18359,0.47917,0.16875,0.42639,0.15703,0.37222,0.32863,0.77665,0.9997,0.17484,1.00000,0.5962,0.26320,0.77702,0.9524,0.27070,0.80495,0.27266,0.79583,191.78,0.9814,live,0.0355,0.0244,29.45,1207.42
131375.629318,120.0,0.4358,0.27266,0.79722,0.33359,0.73611,0.36953,0.62917,0.37891,0.53889,0.38984,0.47361,0.31719,0.50556,0.32969,0.40417,0.33594,0.34028,0.33984,0.28333,0.27734,0.50000,0.27578,0.38333,0.27656,0.30833,0.27578,0.24444,0.24063,0.51944,0.22969,0.41111,0.22500,0.34028,0.22109,0.27778,0.20703,0.55833,0.18359,0.48194,0.16875,0.42917,0.15703,0.37500,0.32890,0.76637,0.9997,0.17565,1.00000,0.5966,0.26547,0.77722,0.9525,0.27109,0.80340,0.27266,0.79722,192.28,0.9808,live,0.0355,0.0210,25.22,1200.98
131375.696729,120.0,0.5707,0.27266,0.80000,0.33437,0.73889,0.37031,0.63194,0.37891,0.54028,0.38984,0.47500,0.31797,0.50833,0.33047,0.40694,0.33672,0.34167,0.34063,0.28472,0.27734,0.50139,0.27656,0.38472,0.27656,0.30972,0.27578,0.24583,0.24141,0.52083,0.23047,0.41250,0.22500,0.34167,0.22187,0.27917,0.20781,0.55972,0.18359,0.48333,0.16875,0.43194,0.15703,0.37778,0.32993,0.77193,0.9997,0.17713,1.00000,0.5963,0.26551,0.79067,0.9527,0.27140,0.80272,0.27266,0.80000,192.65,0.9808,live,0.0355,0.0174,20.78,1195.57
131375.762541,120.0,0.7017,0.27266,0.80278,0.33359,0.74167,0.36953,0.63611,0.37891,0.54444,0.38984,0.47917,0.31719,0.51111,0.32969,0.40833,0.33594,0.34444,0.33984,0.28889,0.27656,0.50556,0.27500,0.38750,0.27500,0.31250,0.27422,0.24861,0.24063,0.52500,0.22891,0.41528,0.22344,0.34583,0.21953,0.28333,0.20703,0.56389,0.18281,0.48889,0.16719,0.43611,0.15469,0.38194,0.32846,0.77834,0.9997,0.17518,1.00000,0.6003,0.26200,0.79058,0.9535,0.27165,0.80273,0.27266,0.80278,192.28,0.9824,live,0.0355,0.0137,16.36,1190.54
131375.829300,120.0,0.8351,0.27031,0.81250,0.33281,0.74861,0.36797,0.64167,0.37578,0.55000,0.38750,0.48472,0.31406,0.51806,0.32500,0.41250,0.33125,0.34861,0.33359,0.29167,0.27344,0.51250,0.27187,0.39306,0.27109,0.31806,0.26953,0.25556,0.23750,0.53333,0.22578,0.42361,0.22031,0.35139,0.21563,0.28889,0.20234,0.57361,0.17734,0.49583,0.16094,0.44167,0.14766,0.38750,0.32735,0.77837,0.9997,0.17522,1.00000,0.6036,0.25987,0.79085,0.9536,0.27138,0.80469,0.27031,0.81250,194.14,0.9866,live,0.0310,0.0102,12.08,1187.45
131375.896618,120.0,0.9704,0.26797,0.83194,0.33047,0.76389,0.36406,0.65556,0.37266,0.56389,0.38359,0.49444,0.31016,0.53333,0.31953,0.42639,0.32422,0.35972,0.32656,0.30139,0.26797,0.52778,0.26328,0.40556,0.26016,0.32778,0.25703,0.26389,0.23047,0.54861,0.21797,0.43889,0.21250,0.36667,0.20781,0.30278,0.19531,0.59028,0.16875,0.51250,0.15078,0.45833,0.13672,0.40278,0.32740,0.78201,0.9997,0.17242,1.00000,0.6034,0.25562,0.79857,0.9561,0.27070,0.81014,0.26797,0.83194,197.65,0.9845,live,0.0310,0.0074,8.76,1187.26
131375.967452,120.0,0.1015,0.25938,0.87083,0.32188,0.80000,0.35469,0.68472,0.36406,0.59028,0.37578,0.51667,0.29922,0.55972,0.30703,0.45000,0.31172,0.38194,0.31562,0.32083,0.25547,0.55556,0.24922,0.43194,0.24609,0.35278,0.24375,0.28472,0.21719,0.57778,0.20391,0.46528,0.19766,0.39306,0.19375,0.32639,0.18047,0.62361,0.15391,0.54306,0.13594,0.48750,0.12109,0.43056,0.32579,0.77908,0.9998,0.16897,1.00000,0.6052,0.24821,0.83677,0.9558,0.26844,0.82228,0.25938,0.87083,205.06,0.9879,live,0.0310,0.0123,14.67,1192.44
131376.029255,120.0,0.2261,0.25078,0.93611,0.31406,0.85417,0.34687,0.74028,0.35313,0.64028,0.36406,0.56111,0.28594,0.60833,0.28984,0.49306,0.29375,0.42639,0.29688,0.36389,0.23906,0.60972,0.22812,0.48750,0.22656,0.40972,0.22500,0.33750,0.19766,0.64167,0.17969,0.52639,0.17344,0.45278,0.17031,0.38333,0.16016,0.69583,0.12734,0.60833,0.10859,0.54861,0.09375,0.48750,0.32713,0.75564,0.9998,0.18389,1.00000,0.6035,0.22647,0.85189,0.9502,0.26491,0.84504,0.25078,0.93611,214.23,0.9800,live,0.0310,0.0263,31.67,1203.59
131376.096885,120.0,0.3614,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.32725,0.70718,0.9997,0.08860,1.00000,0.6187,0.18792,0.89158,0.9450,0.26114,0.87576,0.24609,0.99861,204.84,0.9902,live,0.0310,0.0450,54.28,1206.64
131376.162535,120.0,0.4928,0.17422,0.99861,0.23594,0.99861,0.29531,0.98194,0.32188,0.93611,0.31953,0.87778,0.23984,0.89306,0.22969,0.76528,0.22812,0.75000,0.23672,0.79722,0.18203,0.87778,0.17266,0.74861,0.17656,0.76528,0.18906,0.84167,0.13047,0.88194,0.11563,0.77083,0.11797,0.79028,0.13125,0.85833,0.08516,0.90139,0.06172,0.81111,0.05703,0.81944,0.06563,0.87917,0.34661,0.70227,0.9996,0.15365,0.93487,0.6297,0.15249,0.88283,0.9094,0.17422,0.99861,0.17422,0.99861,133.18,0.5362,live,0.0585,0.0469,54.28,1157.73
131376.229488,120.0,0.6253,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.33601,0.70389,0.9996,0.24070,1.00000,0.6286,0.16502,1.00000,0.8226,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.296954,120.0,0.7426,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.33489,0.71844,0.9996,0.25709,1.00000,0.6088,0.22606,1.00000,0.7429,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.362716,120.0,0.8726,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.32834,0.72667,0.9996,0.25174,1.00000,0.6082,0.22588,1.00000,0.6726,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.429515,120.0,0.0062,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.32766,0.73548,0.9996,0.25694,1.00000,0.6005,0.25621,1.00000,0.6131,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.497262,120.0,0.1525,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.32363,0.74574,0.9996,0.25512,1.00000,0.5957,0.23633,1.00000,0.5559,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.562954,120.0,0.2632,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.32187,0.75013,0.9996,0.25617,1.00000,0.5908,0.23772,1.00000,0.5045,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.629560,120.0,0.3958,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.31876,0.75684,0.9996,0.25914,1.00000,0.5897,0.23846,1.00000,0.4596,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.697237,120.0,0.5319,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.31902,0.76066,0.9996,0.26082,1.00000,0.5914,0.25309,1.00000,0.4214,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.763137,120.0,0.6637,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.31600,0.76531,0.9996,0.26046,1.00000,0.5859,0.24957,1.00000,0.3835,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.829333,120.0,0.7973,0.24609,0.99861,0.30391,0.95139,0.33594,0.83750,0.33984,0.74028,0.34219,0.65278,0.26641,0.70000,0.26484,0.58750,0.26797,0.52361,0.27422,0.46528,0.21406,0.70833,0.19766,0.59444,0.19844,0.52917,0.20547,0.46944,0.16875,0.75278,0.14219,0.64306,0.13359,0.57222,0.13359,0.51111,0.13047,0.82361,0.08828,0.73889,0.06172,0.68056,0.04219,0.62083,0.31605,0.76527,0.9996,0.26010,1.00000,0.5766,0.24943,1.00000,0.3501,0.26114,0.87576,0.24609,0.99861,204.84,0.5941,hold,0.0585,0.0469,54.28,1157.73
131376.897064,120.0,0.9318,0.17422,0.99861,0.23594,0.99861,0.29531,0.98194,0.32188,0.93611,0.31953,0.87778,0.23984,0.89306,0.22969,0.76528,0.22812,0.75000,0.23672,0.79722,0.18203,0.87778,0.17266,0.74861,0.17656,0.76528,0.18906,0.84167,0.13047,0.88194,0.11563,0.77083,0.11797,0.79028,0.13125,0.85833,0.08516,0.90139,0.06172,0.81111,0.05703,0.81944,0.06563,0.87917,0.31408,0.76215,0.9996,0.25759,1.00000,0.5752,0.23814,1.00000,0.3191,0.17422,0.99861,0.17422,0.99861,133.18,0.3217,hold,0.0585,0.0469,54.28,1157.73
131376.963036,120.0,0.0543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31775,0.76074,0.9996,0.25944,1.00000,0.5677,0.23807,1.00000,0.2907,-1,-1,-1,-1,-1,0.0000,lost,0.0838,0.0000,0.00,1157.73
131377.029658,120.0,0.1887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31711,0.77043,0.9996,0.25932,1.00000,0.5627,0.23807,1.00000,0.2657,-1,-1,-1,-1,-1,0.0000,lost,0.1071,0.0000,0.00,1157.73
131377.097787,120.0,0.3268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31708,0.76652,0.9996,0.25935,1.00000,0.5582,0.24096,1.00000,0.2428,-1,-1,-1,-1,-1,0.0000,lost,0.1285,0.0000,0.00,1157.73
131377.163482,120.0,0.4557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31676,0.76494,0.9996,0.25777,1.00000,0.5606,0.23517,1.00000,0.2230,-1,-1,-1,-1,-1,0.0000,lost,0.1483,0.0000,0.00,1157.73
131377.229736,120.0,0.5874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31671,0.76485,0.9996,0.25066,1.00000,0.5626,0.22755,1.00000,0.2058,-1,-1,-1,-1,-1,0.0000,lost,0.1664,0.0000,0.00,1157.73
